id_anime;nom_anime;note_anime;membres_anime;id_genre;id_type
30075;Yuki no Hi no Tayori;5.39;122;63;2
3463;A.LI.CE;5.38;1034;71;1
12865;Ai wa KAT-TUN;5.38;1513;46;3
32811;Black Ocean;5.38;83;63;2
5869;Chou no Sainan;5.38;619;43;1
16389;Komachi to Dangorou;5.38;215;44;3
15389;Kremlin;5.38;458;46;3
30160;Oppai ga Ippai;5.38;104;58;2
7449;Pacusi no Uta;5.38;225;46;5
17163;Peeping Life: The Perfect Evolution Specials;5.38;220;46;5
11729;Space Neko Theater;5.38;584;46;3
25545;Tanu no Magical Holiday;5.38;100;58;2
31426;Urawa no Usagi-chan Special;5.38;764;46;5
13087;Youkoso Uchuujin;5.38;190;46;1
5025;Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen;5.37;2106;43;4
30105;Fukashigi no Kazoekata;5.37;143;58;3
28639;Futon;5.37;358;47;1
31108;Green Dakara x Bakemono no Ko;5.38;1086;63;3
30162;Hone Hone Rock;5.37;101;58;2
1751;Jikuu Bouken Nuumamonjaa;5.37;5348;43;4
22471;Mirakururun Grand Purin!;5.37;152;58;2
8935;Nekketsu Uchuujin;5.37;832;46;3
3882;Seijuuki Cyguard;5.37;1632;61;4
13439;Shinpi no Hou;5.37;1100;44;1
7243;Suisei;5.37;623;46;1
30336;Tori;5.37;117;47;1
28531;Ai Tenchi Muyou! Recaps;5.36;2434;46;5
18457;Hanasaka Jijii;5.36;206;46;1
32767;Hane;5.36;97;63;2
7488;Karo to Piyobupt: Ame no Hi;5.36;392;51;1
30947;Kurayami Santa;5.36;1715;55;6
15045;Litchi DE Hikari Club;5.36;7597;46;6
14479;Mahoutsukai Nara Miso wo Kue!;5.36;4179;51;4
14563;Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo;5.36;3467;46;6
29701;Ni-hiki no Sanma (1968);5.36;161;46;1
15529;Wamono;5.36;224;63;2
8719;Donna Donna;5.35;206;63;2
6935;Enkinhou no Hako: Hakase no Sagashimono;5.35;729;75;5
15545;Oshiri Kajiri Mushi (TV);5.35;870;46;6
13441;Shiawasette Naani;5.35;434;51;4
25461;Tatamp;5.35;273;63;1
537;Tekken;5.35;9687;43;4
17353;Tenpou Suikoden Neo;5.35;533;55;6
9509;Yami no Purple Eye;5.35;500;56;2
29347;20-dai no Heya-hen;5.34;733;75;5
32813;2010;5.34;217;63;2
32377;Azure Nihon Data Center;5.33;350;43;3
30782;Bikini Warriors;5.34;35004;46;6
30433;Eat You Up/Bunny;5.34;116;63;2
1455;Makai Tenshou;5.34;3970;43;4
6827;Suzume no Oyado;5.34;359;51;1
12521;Tentoumushi no Otomurai;5.34;309;63;2
30850;UFO Gakuen no Himitsu;5.34;1351;71;1
33512;Animegatari x Ghost in the Shell Collab Eizou;5.33;580;46;3
6856;Aoi Chou;5.33;810;63;2
28245;Ari-chan;5.33;163;46;1
17395;Ark IX;5.33;5308;43;4
6090;Hon Ran;5.33;781;43;4
1833;Hyper-Psychic Geo Garaga;5.33;674;43;1
30948;Kowabon;5.33;21026;56;6
24443;Peeping Life: Shinkon-chan Kansai ni Irasshai;5.33;197;46;3
27785;Doamaiger D;5.34;929;43;6
6847;Gulliver Funtouki;5.32;340;44;1
28045;Kogane no Hana;5.32;145;43;1
2362;Run=Dim;5.32;1017;43;6
33113;Scared Rider Xechs;5.32;12594;44;6
3695;Spectral Force Chronicle Divergence;5.32;410;51;4
29455;Cabbage UFO;5.31;103;58;2
2022;Fight!!;5.31;581;43;4
33572;Idol Memories;5.31;5027;63;6
6829;Izakaya no Ichiya;5.31;406;43;1
30327;New York Trip;5.31;131;47;1
23759;Oira no Ski;5.31;201;46;1
2796;Afro-Ken;5.30;2199;46;4
30393;Hana no Hanashi;5.30;104;75;1
31244;Makura no Danshi: Sono Ato no Makura no Danshi;5.30;1432;73;5
30076;Roba Chotto Suneta;5.30;107;63;2
2219;Ryokunohara Meikyuu;5.30;2084;47;4
28953;Sougiya to Inu;5.30;292;47;1
29904;Yellow;5.30;144;67;1
21179;Dragon Fist;5.29;296;43;4
31491;Hantsu x Trash;5.29;6850;46;4
1053;Tokyo Daigaku Monogatari;5.29;1493;46;4
10743;Tora-chan no Kankan Mushi;5.29;335;49;1
10639;Deva Zan;5.28;1547;43;5
31262;Ghost;5.28;136;47;1
11579;Jubilee;5.28;460;47;2
30430;Kimi wa Sou Kimeta;5.30;107;63;2
8681;Kitakaze Kozou no Kantarou;5.28;254;63;2
1355;Makyuu Senjou;5.28;422;43;4
33493;Promised Town;5.28;218;43;3
3799;Speed;5.28;525;46;1
29173;Tensai Banpaku Opening;5.28;242;47;3
33026;Time Bokan 24;5.28;2243;44;6
30241;Umo;5.28;107;63;2
30330;Utsukushii Hoshi;5.28;114;47;1
3306;Aoki Honoo;5.27;1312;49;4
11679;Chainsaw Maid;5.27;2373;46;3
8680;Fuyu no Yoru no Ohanashi;5.27;172;58;2
32291;Kakegae no;5.27;103;49;3
7446;Karo to Piyobupt: Sandwich;5.27;348;46;1
29633;Kiseki;5.27;130;47;1
19125;Mogura no Adventure;5.27;213;44;5
9506;Prism Magical: Prism Generations!;5.27;1733;46;4
2262;Sin: The Movie;5.27;3117;43;4
681;Tenbatsu Angel Rabbie☆;5.27;1192;46;4
24861;Akaoni to Aooni no Tango;5.26;164;63;2
1031;Hanare Toride no Yonna;5.26;1748;44;1
1855;JaJa Uma! Quartet;5.26;869;44;4
7843;Kiekaketa Monogataritachi no Tame ni;5.26;448;47;1
20725;Lies, Lies.;5.26;185;63;2
1287;Odin: Koushi Hansen Starlight;5.26;1408;43;1
28687;Poker;5.26;311;63;2
8958;Potecco Babies;5.26;184;46;3
2967;Saishuu Shiken Kujira;5.26;3264;46;3
4390;Sora no Momotarou;5.26;525;44;1
2181;TANK S.W.A.T. 01;5.26;1332;61;4
32384;The New A-Class.: Next Stage with YOU;5.24;342;45;3
23401;Tobacco wa Dasai;5.26;222;70;3
6281;Asylum Session;5.25;2678;71;1
10710;Houkago no Pleiades: Manner Movie;5.25;1773;59;1
7445;Karo to Piyobupt: Ouchi;5.25;351;46;1
24363;Kitsune to Circus;5.25;128;46;1
23387;Master of Torque;5.25;693;43;3
30073;Onaka no Ookina Ouji-sama;5.25;115;63;2
25549;Psychedelic Afternoon;5.25;462;63;2
30334;Sleepy;5.25;111;47;1
29932;Yume;5.25;127;47;1
2730;1+2=Paradise;5.24;3459;46;4
28827;Doubutsu Tonarigumi;5.24;131;46;1
33871;Estima: Sense of Wonder;5.24;127;46;3
28049;Numa no Taishou;5.24;136;44;1
675;One: Kagayaku Kisetsu e;5.24;2285;49;4
28765;The Baby Birds of Norman McLaren;5.24;208;63;1
1560;Choujin Gakuen Gowcaizer: The Voltage Fighters;5.23;1627;43;4
31695;Goro-chan;5.23;142;58;2
21833;Higenashi Gogejabaru;5.23;149;46;2
6181;Highway Jenny;5.23;677;51;4
30405;Ishindenshin Shiyou;5.23;129;58;2
10003;Kago Shintarou Anime Sakuhin Shuu;5.23;1551;46;4
22059;Kakumeiteki Broadway Shugisha Doumei;5.23;283;63;2
4395;Norakuro Nitouhei: Enshuu no Maki;5.23;355;44;1
31912;Shinsetsu Kachikachi Yama;5.23;147;43;1
28955;Columbos;5.22;132;49;1
18795;Dagram vs. Round-Facer;5.22;229;61;5
33434;Heybot!;5.22;691;46;6
28051;Kaeru San Yuushi;5.22;140;44;1
23933;Kyutai Panic Adventure!;5.21;700;43;5
23053;Nisou no Kuzu;5.22;265;67;1
13669;Owari no Chronicle;5.22;1623;43;5
5874;Sankou to Tako: Hyakumanryou Chinsoudou;5.22;369;43;1
994;Sin in the Rain;5.22;1674;64;4
22175;The Harmonic Gleam Vibration;5.22;150;47;1
32790;Urmă (Zanzou);5.31;93;63;2
28761;00:08;5.21;2386;47;1
9689;Agukaru;5.21;955;59;3
29731;Beppu x Peeping Life;5.21;161;46;3
725;First Kiss Monogatari;5.21;1878;49;4
33545;Henna Omamesan;5.21;185;46;5
24807;Kawaii Cook-san;5.21;115;75;3
30077;Koro wa Yane no Ue;5.21;108;63;2
5322;Mugen Kouro;5.21;891;43;3
7273;Nido to Mezamenu Komori Uta;5.21;591;47;1
5017;Yume no Kakera;5.21;776;63;2
32803;Dreaming Pupa: Yumemiru Bokura;5.20;96;63;2
32247;Tekkon Kinkreet Pilot;5.20;345;43;5
2310;Chou Kidou Densetsu DinaGiga;5.19;596;61;4
3064;Kizuoibito;5.19;524;43;4
10584;Mononoke Dance;5.19;568;47;2
28197;Ofuro no Kazoe Uta;5.19;130;58;2
32296;Present Made no Michinori;5.19;178;43;3
15455;Sakura;5.19;355;51;1
31257;Spacy;5.14;131;47;1
3513;Tanjou: Debut;5.19;392;68;4
4761;Tokyo Loop;5.19;787;46;1
7494;Usagi to Kame;5.19;185;51;1
5872;Doubutsu Mura no Sports Day;5.18;448;43;1
11411;Hell Target;5.18;629;56;4
6857;Momotarou no Umiwashi;5.18;569;55;1
10406;Spelunker Sensei;5.18;1976;46;4
8064;Ashiaraiyashiki no Juunin-tachi.;5.17;1604;43;4
8778;Avignon no Hashi de;5.17;234;58;2
6848;Doubutsu Mura no Daisodou;5.17;355;43;1
9337;Mayo Elle Otoko no Ko;5.17;820;46;4
8952;Nougyou Musume!;5.17;1133;46;5
18841;PES: Peace Eco Smile - Drive your Heart;5.16;449;45;3
14235;Salad Land;5.17;168;51;3
29107;Banana Mura ni Ame ga Furu;5.16;113;58;2
11867;Cipher;5.15;2535;49;4
6769;Mura Matsuri;5.16;997;63;1
7021;Ni-hiki no Sanma;5.16;344;46;1
5871;Norakuro Nitouhei: Kyouren no Maki;5.16;359;43;1
5880;Oshiruko;5.16;749;46;3
30081;Shiawase no Uta;5.16;96;55;2
29411;12-gatsu no Uta;5.15;193;58;1
6852;Ahiru no Otegara;5.15;748;44;1
4389;Amada Anime Series: Super Mario Brothers;5.15;1552;44;4
17659;Gunnm 3D Special;5.15;1014;43;4
9221;Kanzen Shouri Daiteiou;5.15;333;43;4
4392;Ooatari Sora no Entaku;5.15;461;46;1
10859;Sorette♡Dakara ne!;5.15;1223;75;3
3252;Super Express Mazinger 7;5.15;362;61;1
30404;Taku Boda;5.15;115;47;1
6836;Issunboushi: Chibisuke Monogatari;5.14;445;43;1
6846;Kuma ni Kuwarenu Otoko;5.14;322;44;1
1286;MD Geist II: Death Force;5.14;4344;61;4
2057;Ojousama Sousamou;5.14;1427;43;4
8729;Omoide no Album;5.14;205;58;2
17159;Peeping Life Specials;5.14;260;46;5
30074;Symphonic Variations;5.14;121;63;2
3960;Armored Core: Fort Tower Song;5.13;903;43;3
765;Chou Henshin Cosprayers Specials;5.13;1480;44;5
24843;Clarinet Kowashichatta;5.13;111;63;2
22427;Computer Obaachan;5.13;161;44;2
2232;Funny Pets;5.13;361;46;6
28897;Ganso Banana no Tamashii;5.13;108;58;2
23065;Kaidan;5.13;293;79;1
600;Legend of Duo;5.13;6991;49;6
29766;Playground;5.11;195;47;1
8732;Yuuki Hitotsu wo Tomo ni Shite;5.13;202;63;2
30431;Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan;5.12;137;63;2
13513;Anima;5.12;952;63;1
5904;B.B. Fish;5.12;835;49;4
9491;Katsugeki Shoujo Tanteidan;5.12;557;43;4
13835;Marimo no Hana: Saikyou Butouha Shougakusei Densetsu;5.12;3259;43;4
21891;Natsumi Step!;5.12;136;63;2
752;Osakana wa Ami no Naka;5.12;5435;49;4
10763;Robot Taekwon V;5.11;191;43;1
18047;Seiyuu Deka;5.12;170;46;3
31513;Aoki Seimei Hoken;5.11;158;46;5
112;Chou Henshin Cosprayers;5.11;5555;43;6
5299;Coffee Tadaiku;5.11;413;75;1
28993;Hand Soap;5.11;246;47;1
1621;Haru no Ashioto The Movie: Ourin Dakkan;5.11;1243;43;1
7259;Kenju Giga;5.11;480;65;1
7809;3-tsu no Kumo;5.10;918;47;1
1626;Genma Taisen;5.10;2055;43;1
30424;Instant Music;5.10;164;63;2
32739;JRA Hokan Keikaku;5.10;924;43;3
4250;Kore ga UFO da! Soratobu Enban;5.10;518;71;1
8733;Tousan no Tsukutta Uta;5.10;205;51;2
19811;Waanabi.jk;5.10;579;46;5
29905;Yasashii Fue, Tori, Ishi;5.10;139;47;1
28951;Beluga;5.09;330;47;1
8645;Kitte no Nai Okurimono;5.09;223;58;2
4394;Norakuro Gochou;5.09;444;44;1
6832;Shoujouji no Tanuki-bayashi Ban Danemon;5.09;628;79;1
6837;Tengu Taiji;5.09;501;46;1
12919;Yoru no Hi;5.07;357;67;1
4733;Blue Remains;5.08;304;44;1
32765;Cherry Blossom (Music);5.08;113;63;2
21335;Double Circle;5.08;4249;71;3
29944;Kuchao;5.08;184;47;1
23023;Peaceful Times (F02) Petit Film;5.07;1650;63;2
5622;The Chocolate Panic Picture Show;5.08;1024;47;4
7485;Urashima Tarou;5.08;409;55;1
25291;Yomiuri Shimbun;5.08;314;55;5
31014;Aru Zombie Shoujo no Sainan;5.07;360;43;5
8730;Metropolitan Museum;5.07;242;51;2
6842;Oyoge ya Oyoge;5.07;349;77;1
5656;PuriGorota: Uchuu no Yuujou Daibouken;5.07;2068;44;4
8957;Susume! Gachimuchi Sankyoudai;5.07;132;46;3
2974;The Humanoid: Ai no Wakusei Lezeria;5.07;872;49;4
33975;3-Nen D-Gumi Glass no Kamen;5.06;836;46;6
31267;Akuma no Kairozu;5.06;131;47;1
13715;Kennel Tokorozawa;5.06;535;46;4
7025;Kiseichuu no Ichiya;5.06;1046;47;1
10742;Saru to Kani no Gassen;5.06;200;49;1
8968;Shogi Hour;5.06;416;46;3
13795;The Green Wind;5.06;295;51;5
9777;Umacha;5.06;748;75;5
7810;Yami wo Mitsumeru Hane;5.06;500;47;1
33541;Bishoujo Yuugi Unit Crane Game Girls Galaxy;5.04;1624;46;6
12803;Chinkoroheibei Tamatebako;5.05;350;46;1
6841;Maabou no Kinoshita Toukichirou;5.05;442;69;1
4266;Vie Durant;5.05;794;49;3
29865;BAR Kiraware Yasai;5.04;1785;46;6
5838;Furudera no Obake-soudou;5.04;531;43;1
31759;Hakubutsushi;5.04;191;47;1
18149;Ishida to Asakura Special;5.04;2334;46;5
25533;Many Mary;5.04;153;63;2
5158;Noisy Birth;5.04;3279;47;2
14125;Otogi no Kuni no Birthday;5.04;144;58;2
30400;Yakusoku;5.04;107;47;1
32804;Ainone;5.03;136;49;2
8716;Arigatou Thank You;5.03;291;46;2
22165;Chirico;5.03;164;47;1
7512;Dambo;5.03;316;51;2
10627;Ski Jumping Pairs: Road to Torino 2006;5.03;187;46;1
29902;A Play;5.02;185;63;2
32293;Kerorinpasu;5.02;98;63;3
29933;MTV Japan Station ID;5.02;147;63;5
22417;Quantum Leap;5.02;184;43;2
30401;Rule;5.02;106;47;1
6346;Cherry no Manma;5.01;1061;46;4
30332;Comics;5.02;160;47;1
1529;De:vadasy;5.01;1269;43;4
21831;Dracula no Uta;5.01;246;58;2
30427;Mr. Empty;5.01;92;63;2
32295;Ai Sky Tree 21;5.00;137;43;3
29597;Hana;5.00;207;46;1
24847;Ichigeki Sacchuu!! Hoihoi-san: Legacy;5.00;475;46;3
7032;Kitte no Gensou;5.00;428;46;1
3112;Papillon Rose;5.00;1817;46;6
30078;Beautiful Name;4.99;116;58;1
17076;Chagama Ondo;4.99;322;46;1
29768;Fantastic Cell;4.99;220;47;1
10436;Animal Dance;4.98;412;47;1
5870;Hibari no Yadogae;4.98;519;43;1
30335;Portrait;4.98;112;47;1
4966;Jigazou;4.97;1152;46;1
1995;Lingerie Senshi Papillon Rose;4.97;4017;50;4
8671;Raja Maharaja;4.97;183;63;2
5715;Arcade Gamer Fubuki Extra;4.96;1039;43;5
4393;Kokka Kimigayo;4.96;755;55;1
5602;Navia Dratp;4.96;281;51;3
30659;Nouryou Anime: Denkyuu Ika Matsuri;4.96;234;47;1
33119;Tokyogurashi!;4.97;1331;63;3
15527;Hanabeam;4.95;290;63;2
29941;Million Doll;4.95;8389;63;6
3490;Rayca;4.95;841;71;4
1451;Shuranosuke Zanmaken: Shikamamon no Otoko;4.95;2229;43;1
20153;Hana no Hi;4.94;217;46;1
32400;KochinPa!;4.94;529;46;6
6850;Norakuro Shoui: Nichiyoubi no Kaijiken;4.94;443;43;1
29681;Odoroki Ban;4.94;148;47;1
33042;Zonmi-chan: Halloween☆Special Movie!;4.94;276;46;3
32779;Anygedybudybombom;4.93;92;63;2
30705;Makura no Danshi;4.93;19386;73;6
8604;Oshiri Kajiri Mushi;4.93;495;46;2
31761;Sayokyoku;4.93;210;46;1
31139;Ame-iro Cocoa: Rainy Color e Youkoso!;4.92;5888;46;6
6392;Issho ni Training: Training with Hinako;4.92;11989;50;4
29989;Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan;4.92;132;47;1
30104;Seichou Rap;4.93;105;63;2
9976;Wakaranai Buta;4.92;333;49;1
28831;Anomalies;4.91;238;67;5
22385;a_caFe;4.91;343;51;2
6431;Chameko no Ichinichi;4.91;488;46;1
19231;Jam;4.91;343;51;2
30666;Memories: Younenki no Joukei;4.91;133;47;1
18463;Sign;4.91;192;63;2
29105;Aruite Mikka!;4.90;101;46;2
7192;Choujikuu Romanesque Samy: Missing 99;4.90;508;43;4
19213;Lost Utopia;4.90;486;43;1
22163;Natsu no Shisen 1942;4.90;167;47;1
1009;Battle Spirits: Ryuuko no Ken;4.89;1708;43;4
6831;Hinomaru Hatanosuke: Bakemonoyashiki no Maki;4.89;593;79;1
8751;Kaijuu no Ballad;4.89;281;46;2
29906;Kakari;4.89;122;67;1
13541;Rui no Masaiban;4.89;251;46;3
33814;Ao Oni The Animation;4.88;7413;56;6
2146;Canary;4.88;1212;51;4
705;Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie;4.88;1650;44;1
28641;Great Rabbit;4.84;387;67;1
7501;Kintarou Taiiku Nikki;4.88;174;46;1
20955;Peeping Life: YouTuber-kun;4.87;245;46;3
1102;Urda;4.87;2248;43;3
30326;Ushi Atama;4.87;120;47;1
8661;Chimuchimucheri ChimChimCheree;4.86;331;58;2
33690;Nazotokine;4.86;7284;52;6
7031;Satsujinkyou Jidai;4.86;670;51;1
8647;Self-Portrait;4.86;435;46;5
22171;Tanaami Keiichi no Shouzou;4.86;170;47;1
32298;Nakanaori;4.85;192;43;3
6823;Omocha Bako Series Dai 3 Wa: Ehon 1936-nen;4.85;411;51;1
29871;Shinsei Kamattechan;4.85;143;63;2
23063;Usagi ga Kowai;4.85;610;47;1
30429;Utsukushii;4.85;109;63;2
29311;Shousei Shikisai Gensou;4.84;232;63;1
7020;Fashion;4.83;251;46;1
29907;Fue;4.83;141;47;1
31584;Henkei Sakuhin Dai 1-ban;4.83;117;47;1
5020;Zettai Shougeki: Platonic Heart;4.83;10887;43;4
7882;Ramen Tenshi Pretty Menma;4.82;2889;46;5
30480;Bara Bara Film;4.81;110;47;1
1641;Iron Virgin Jun;4.81;890;43;4
8646;44-hiki no Neko;4.80;855;58;2
28981;Ame-iro Cocoa;4.80;14295;46;6
6839;Hinomaru Tarou: Musha Shugyou no Maki;4.80;410;43;1
32288;Jingle;4.80;214;51;3
30418;Petit Manga;4.80;103;47;1
31633;Sushi Police;4.80;9096;46;6
4462;Tairiki Tarou no Mucha Shuugyou;4.80;852;43;1
29293;Isu;4.79;259;47;1
17151;Mogu Mogu;4.79;217;63;2
6830;Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki;4.78;432;43;1
3113;Pinky Street;4.78;619;46;4
22415;Aoi Heya;4.77;253;51;2
33276;Konnichiwa Onara Gorou;4.76;483;46;3
6654;Namakura Gatana;4.76;848;46;1
1765;Vampire Sensou;4.76;2002;78;4
13421;Wheels;4.76;314;46;4
28339;2005-nen Uchuu no Tabi;4.75;657;47;5
2972;Kindan no Mokushiroku: Crystal Triangle;4.75;878;44;4
13359;PistStar;4.74;266;59;3
7071;Shoujouji no Tanuki-bayashi;4.74;475;58;1
16692;Jigoku Youchien;4.73;1062;48;3
7026;Mado;4.73;454;46;1
9318;Samero;4.73;403;47;1
5868;Haru no Uta;4.72;641;63;1
6000;Haruwo;4.72;493;43;4
29952;Kairaku no Sono;4.72;188;47;1
5661;Umi no Momotarou;4.72;525;69;1
30664;Jinkou no Rakuen;4.71;133;47;1
31578;JK Meshi!;4.71;7131;46;6
31501;Master Blaster;4.71;165;47;2
30331;Motion Lumine;4.71;124;47;1
4934;A.F;4.70;646;43;5
13793;Fashion no Hajimari;4.70;352;46;3
2778;Generation of Chaos III: Toki no Fuuin;4.70;573;43;4
8486;Kihei Senki Legacies;4.70;676;51;3
30337;Mac the Movie;4.70;127;47;1
30667;Mou Hitotsu no Nijiiro Toshi;4.70;128;47;1
3930;Issunboushi no Shusse;4.69;685;79;1
29908;Kodomo no Kaitei no Koto;4.69;152;67;1
30339;Play Jazz;4.69;119;47;1
9342;Twinkle Nora Rock Me!;4.69;338;43;4
10585;Chuunen Punk;4.68;308;63;2
23051;Ga no Iru Tokoro;4.68;343;47;1
11691;Bloody Date;4.66;1891;56;3
5812;Doubutsu Sumo Taikai;4.67;585;43;1
788;Eiken: Eikenbu yori Ai wo Komete;4.65;15764;46;4
30367;Lemon Home Animation Gekijou;4.65;254;46;5
7029;Tonari no Yarou;4.65;482;46;1
5811;Nezumi no Rusuban;4.64;532;43;1
29988;Commercial War;4.63;145;47;1
28645;Haru no Shikumi;4.63;363;47;1
30328;Head Spoon;4.62;129;47;1
8925;Kobe to Watashi;4.62;869;46;3
31471;MILPOM★;4.62;434;46;3
4397;Osaru no Sankichi: Totsugeki-tai;4.62;489;62;1
32467;Under the Dog: Anthea-chan;4.62;2390;43;3
30092;Wakie Wakie;4.62;192;63;2
6849;Bouken Dankichi: Hyouryuu no Maki;4.60;438;44;1
2475;6 Angels;4.59;1890;43;3
6840;Maabou no Daikyousou;4.59;483;46;1
29777;Baka Baka Baka na Sekai;4.58;451;46;1
30814;Landscape;4.58;120;47;1
5813;Urashima Tarou (1931);4.58;841;43;1
23517;Calligraffiti;4.57;200;63;1
30340;Direct Animation;4.56;132;47;1
9801;Hustle!! Tokitama-kun;4.56;369;47;5
29971;Landmark;4.56;109;47;3
33282;Arakure Junichi no Namida;4.55;169;46;3
13543;Nantokashite Alguard;4.55;211;46;3
6535;Ai;4.54;2009;47;1
32906;Bishoujo Yuugi Unit Crane Game Girls;4.54;4673;46;6
7897;Issho ni Sleeping: Sleeping with Hinako;4.54;10703;50;4
23059;Shinsatsushitsu;4.54;527;47;1
22159;Yami no Kioku, Yume no Inei;4.53;181;47;1
30396;Akai Kutsu! Onnanoko!;4.52;138;47;1
7027;Manga;4.52;492;46;1
16802;Golden Batman;4.49;347;43;1
11687;Pussycat;4.49;2043;51;3
3832;Rebirth Moon Divergence;4.50;350;43;4
1647;Kakugo no Susume;4.49;4269;43;4
3816;Idol Fight Suchie-Pai 2;4.48;573;43;4
7030;Kemeko no Love;4.48;737;46;1
22167;Goldfish Fetish;4.46;200;47;1
23055;Kangaeru Renshuu;4.46;213;58;1
30669;Why Re-Mix 2002;4.46;124;47;1
7811;Yoru no Okite;4.46;711;47;1
9056;Agitated Screams of Maggots;4.45;2921;47;2
6851;Kaitei no Boukun;4.45;474;44;1
33220;Natsu no Gero wa Fuyu no Sakana;4.45;147;47;2
29615;Oh Yoko!;4.44;337;47;2
1993;Hanoka Recap;4.43;471;71;5
18561;Mahou no Hiroba;4.43;182;63;2
4396;Osaru no Kantai;4.42;530;62;1
33021;Ragnastrike Angels;4.42;7365;43;6
10586;Cafe de Oni;4.40;381;63;2
5814;Dankichi-jima no Olympic Taikai;4.40;634;43;1
9895;The Bathroom;4.40;671;46;1
30559;Why;4.40;139;47;1
33696;3D Onara Gorou ga Dance Dance Dance!!;4.39;624;46;2
6844;Osaru no Sankichi: Boukuusen;4.39;525;62;1
29973;Aya Hito Shiki to Iu na no Ishi Hata;4.38;177;47;3
30329;Nice to See You;4.38;122;47;1
31685;Okaasan ni Naisho;4.38;308;46;3
1585;Spectral Force;4.36;1010;48;4
6834;Taa-chan no Kaitei Ryokou;4.35;468;44;1
2250;Roots Search: Shokushin Buttai X;4.34;1328;56;4
29980;Adventures in Beauty Wonderland;4.32;698;47;1
1966;Ankoku Shinwa;4.31;1255;48;4
28843;Watashi no Kao;4.31;457;47;1
30668;Walking Man;4.30;211;47;1
6838;Dekobou no Jidousha Ryokou;4.28;575;44;1
2777;Generation of Chaos Next: Chikai no Pendant;4.27;615;43;4
1812;Hanoka;4.27;1686;71;6
6828;Ohi-sama to Kaeru;4.27;359;46;1
11869;Bloody Night;4.26;1292;56;3
20811;Maid of the Dead;4.26;1595;46;3
3533;Gakuentoshi Varanoir Joukan;4.25;769;43;4
23057;Yukidoke;4.25;945;47;1
2318;Dog Soldier;4.24;827;43;4
3801;Yami no Teio: Kyuuketsuki Dracula;4.24;1070;81;5
4567;Armageddon;4.23;810;43;1
31687;◯;4.22;448;47;3
23877;Gondora;4.21;707;47;1
13311;Henshin Gattai! 5 tsu no Atsuki Tamashii;4.19;269;63;2
29954;Embah;4.17;222;47;3
22157;Yasashii Kinyoubi;4.17;358;47;1
7024;Heya;4.16;804;46;1
30665;4.Eyes;4.15;195;47;1
30859;Memory of Red;4.15;331;47;1
6833;Ninjutsu Hinotama Kozou: Edo no Maki;4.15;474;43;1
31689;Requiem (ONA);4.11;334;47;3
29619;Good-by Marilyn;4.08;279;47;1
4531;Dark Cat;4.04;1492;43;4
31688;Tama Gura Abayo: Moki Yumokyu Superdeluxe;4.03;202;47;2
30438;MILPOM★ Pilot;4.02;442;46;5
29978;1;4.00;916;46;3
22177;Madonna (Movie);4.00;248;47;1
1657;Byston Well Monogatari: Garzey no Tsubasa;3.99;5822;51;4
22181;Shunga;3.99;242;47;1
28637;Dreams;3.98;381;47;1
2776;Generation of Chaos;3.98;1010;43;4
16436;Tenshi no Drop;3.96;6308;46;5
33394;Mahou Shoujo? Naria☆Girls;3.91;3414;59;6
28657;Red Colored Bridge;3.90;450;67;1
22377;Wonder Momo;3.90;3218;43;3
29979;Petting a Dog;3.88;375;75;3
22173;Yume 10 Yoru;3.88;317;47;1
16822;Uju Heukgisa;3.87;224;43;1
31686;Shigeru;3.86;411;46;3
16606;C.L.A.Y.;3.84;1104;56;3
6950;Aos;3.83;1080;47;1
22255;Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu;3.83;326;47;1
19315;Pupa;3.82;83652;51;6
29984;Crayon Angel;3.80;322;47;1
30860;Koumon-teki Juuku Ketsujiru Juke;3.78;310;46;2
29995;The Embryo Develops into a Fetus;3.76;727;47;3
7617;The Wash Bird of the Wash Island;3.75;312;46;3
16602;Dead Girl Trailer;3.74;910;56;3
8689;Born by Myself;3.73;935;67;3
16604;Pinky;3.71;1254;46;3
11357;Micro Teukgongdae Diatron 5;3.70;398;43;1
7022;G-senjou no Higeki;3.68;562;46;1
11689;CCW: Crazy Clay Wrestling;3.68;1030;77;3
11915;Within the Bloody Woods;3.65;1099;56;3
7028;Pop;3.63;508;46;1
28929;Vampire Holmes;3.63;10403;46;6
16610;No Littering;3.62;2018;46;3
32294;Ai (ONA);3.60;332;68;3
31586;Mochibei;3.58;549;47;1
22161;Scrap Diary;3.59;470;47;1
7900;Super Kid;3.56;341;43;1
2792;Panzer Dragoon;3.47;1047;44;4
11883;Nendo no Tatakai 2;3.46;1042;46;3
29617;Good-by Elvis and USA;3.41;367;47;1
11897;Nendo no Tatakai;3.36;1174;46;3
32894;Love Bites;3.33;537;56;3
22169;Fetish Doll;3.32;654;47;1
1345;Soujuu Senshi Psychic Wars;3.32;1556;43;4
22179;Aki no Puzzle;3.27;463;47;1
